Date,Week,Exposed,Dung_160ml,FoodType,ID,Snail_No,Length,Eggs,Worms,C_Eggs,C_Worms,Infected,Alive,Dead,Last_Alive,Notes
Dec-13-2024,9,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-20-2024,10,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-27-2024,11,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-03-2025,12,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-10-2025,13,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-17-2025,14,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-25-2025,15,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-31-2025,16,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
0ct-11-2024,0,No,32,Low,S6,341,8.9,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,32,Low,S6,341,10.3,0,0,0,0,0,1,0,1,NA
0ct-25-2024,2,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-01-2024,3,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-08-2024,4,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-15-2024,5,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-22-2024,6,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-29-2024,7,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-06-2024,8,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-13-2024,9,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-20-2024,10,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-27-2024,11,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-03-2025,12,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-10-2025,13,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-17-2025,14,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-25-2025,15,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-31-2025,16,No,32,Low,S6,341,,,,,,0,0,1,0,Dead Oct.25.2024
0ct-11-2024,0,No,32,Low,T6,342,8.9,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,32,Low,T6,342,9.8,0,0,0,0,0,1,0,1,NA
0ct-25-2024,2,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-01-2024,3,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-08-2024,4,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-15-2024,5,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-22-2024,6,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-29-2024,7,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-06-2024,8,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-13-2024,9,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-20-2024,10,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-27-2024,11,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-03-2025,12,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-10-2025,13,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-17-2025,14,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-25-2025,15,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-31-2025,16,No,32,Low,T6,342,,,,,,0,0,1,0,Dead Oct.25.2024
0ct-11-2024,0,Yes,0,Low,A1,181,9.2,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,A1,181,9.1,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,A1,181,8.7,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,A1,181,9.1,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,A1,181,9.9,0,0,0,0,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,A1,181,10,0,0,0,0,1,1,0,0,NA
Nov-22-2024,6,Yes,0,Low,A1,181,10.3,0,0,0,0,1,1,0,0,NA
Nov-29-2024,7,Yes,0,Low,A1,181,10.2,0,0,0,0,1,1,0,0,NA
Dec-06-2024,8,Yes,0,Low,A1,181,10,0,0,0,0,1,1,0,0,NA
Dec-13-2024,9,Yes,0,Low,A1,181,9.9,0,0,0,0,1,1,0,0,NA
Dec-20-2024,10,Yes,0,Low,A1,181,10,0,37,0,37,1,1,0,0,NA
Dec-27-2024,11,Yes,0,Low,A1,181,9.6,0,0,0,37,1,1,0,0,NA
Jan-03-2025,12,Yes,0,Low,A1,181,9.8,0,0,0,37,1,1,0,0,NA
Jan-10-2025,13,Yes,0,Low,A1,181,9.8,0,0,0,37,1,1,0,0,NA
Jan-17-2025,14,Yes,0,Low,A1,181,9.9,0,0,0,37,1,1,0,0,NA
Jan-25-2025,15,Yes,0,Low,A1,181,9.7,0,0,0,37,1,1,0,1,NA
Jan-31-2025,16,Yes,0,Low,A1,181,,,,,,1,0,1,0,Dead Jan.31.2025
0ct-11-2024,0,Yes,0,Low,B1,182,9.3,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,B1,182,9.8,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,B1,182,9.5,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,B1,182,9.7,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,B1,182,9.4,0,11,0,11,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,B1,182,9.9,0,39,0,50,1,1,0,0,NA
Nov-22-2024,6,Yes,0,Low,B1,182,9.7,0,32,0,82,1,1,0,0,NA
Nov-29-2024,7,Yes,0,Low,B1,182,9.7,0,0,0,82,1,1,0,1,NA
Dec-06-2024,8,Yes,0,Low,B1,182,,,,,,1,0,1,0,Dead Dec.06.2024
Dec-13-2024,9,Yes,0,Low,B1,182,,,,,,1,0,1,0,Dead Dec.06.2024
Dec-20-2024,10,Yes,0,Low,B1,182,,,,,,1,0,1,0,Dead Dec.06.2024
Dec-27-2024,11,Yes,0,Low,B1,182,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-03-2025,12,Yes,0,Low,B1,182,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-10-2025,13,Yes,0,Low,B1,182,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-17-2025,14,Yes,0,Low,B1,182,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-25-2025,15,Yes,0,Low,B1,182,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-31-2025,16,Yes,0,Low,B1,182,,,,,,1,0,1,0,Dead Dec.06.2024
0ct-11-2024,0,Yes,0,Low,C1,183,9,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,C1,183,8.9,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,C1,183,9.2,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,C1,183,9.7,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,C1,183,9.7,0,31,0,31,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,C1,183,10.1,0,84,0,115,1,1,0,0,NA
Nov-22-2024,6,Yes,0,Low,C1,183,10,0,180.44,0,295.44,1,1,0,0,NA
Nov-29-2024,7,Yes,0,Low,C1,183,9.8,0,64,0,359.44,1,1,0,0,NA
Dec-06-2024,8,Yes,0,Low,C1,183,9.7,0,242.9,0,602.34,1,1,0,0,NA
Dec-13-2024,9,Yes,0,Low,C1,183,9.9,0,31,0,633.34,1,1,0,0,NA
Dec-20-2024,10,Yes,0,Low,C1,183,9.8,0,218.61,0,851.95,1,1,0,1,NA
Dec-27-2024,11,Yes,0,Low,C1,183,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-03-2025,12,Yes,0,Low,C1,183,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-10-2025,13,Yes,0,Low,C1,183,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-17-2025,14,Yes,0,Low,C1,183,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-25-2025,15,Yes,0,Low,C1,183,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-31-2025,16,Yes,0,Low,C1,183,,,,,,1,0,1,0,Dead Dec.27.2024
0ct-11-2024,0,Yes,0,Low,D1,184,10.3,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,D1,184,10.1,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,D1,184,10.2,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,D1,184,10.3,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,D1,184,10.9,0,0,0,0,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,D1,184,10.8,0,36,0,36,1,1,0,0,NA
Nov-22-2024,6,Yes,0,Low,D1,184,10.6,0,26,0,62,1,1,0,0,NA
Nov-29-2024,7,Yes,0,Low,D1,184,10.7,0,37,0,99,1,1,0,1,NA
Dec-06-2024,8,Yes,0,Low,D1,184,,,,,,1,0,1,0,Dead Dec.06.2024
Dec-13-2024,9,Yes,0,Low,D1,184,,,,,,1,0,1,0,Dead Dec.06.2024
Dec-20-2024,10,Yes,0,Low,D1,184,,,,,,1,0,1,0,Dead Dec.06.2024
Dec-27-2024,11,Yes,0,Low,D1,184,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-03-2025,12,Yes,0,Low,D1,184,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-10-2025,13,Yes,0,Low,D1,184,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-17-2025,14,Yes,0,Low,D1,184,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-25-2025,15,Yes,0,Low,D1,184,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-31-2025,16,Yes,0,Low,D1,184,,,,,,1,0,1,0,Dead Dec.06.2024
0ct-11-2024,0,Yes,0,Low,E1,185,10.9,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,E1,185,10.9,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,E1,185,10.9,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,E1,185,11.1,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,E1,185,11.8,0,0,0,0,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,E1,185,11.2,0,0,0,0,1,1,0,0,NA
Nov-22-2024,6,Yes,0,Low,E1,185,11.3,0,8,0,8,1,1,0,1,NA
Nov-29-2024,7,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-06-2024,8,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-13-2024,9,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-20-2024,10,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-27-2024,11,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-03-2025,12,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-10-2025,13,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-17-2025,14,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-25-2025,15,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-31-2025,16,Yes,0,Low,E1,185,,,,,,1,0,1,0,Dead Nov.28.2024
0ct-11-2024,0,Yes,0,Low,G1,187,11.5,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,G1,187,11.2,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,G1,187,11.1,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,G1,187,11.3,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,G1,187,12.3,0,0,0,0,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,G1,187,11.6,0,62,0,62,1,1,0,0,NA
Nov-22-2024,6,Yes,0,Low,G1,187,12,0,5,0,67,1,1,0,0,NA
Nov-29-2024,7,Yes,0,Low,G1,187,11.7,0,60,0,127,1,1,0,0,NA
Dec-06-2024,8,Yes,0,Low,G1,187,11.5,0,201.26,0,328.26,1,1,0,1,NA
Dec-13-2024,9,Yes,0,Low,G1,187,,,,,,1,0,1,0,Dead. Dec.13.2024
Dec-20-2024,10,Yes,0,Low,G1,187,,,,,,1,0,1,0,Dead. Dec.13.2024
Dec-27-2024,11,Yes,0,Low,G1,187,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-03-2025,12,Yes,0,Low,G1,187,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-10-2025,13,Yes,0,Low,G1,187,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-17-2025,14,Yes,0,Low,G1,187,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-25-2025,15,Yes,0,Low,G1,187,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-31-2025,16,Yes,0,Low,G1,187,,,,,,1,0,1,0,Dead. Dec.13.2024
0ct-11-2024,0,Yes,0,Low,H1,188,10.8,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,H1,188,11.1,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,H1,188,10.5,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,H1,188,11.2,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,H1,188,11.7,0,0,0,0,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,H1,188,11.8,0,13,0,13,1,1,0,0,NA
Nov-22-2024,6,Yes,0,Low,H1,188,11.7,0,19,0,32,1,1,0,0,NA
Nov-29-2024,7,Yes,0,Low,H1,188,11.2,0,55.52,0,87.52,1,1,0,0,NA
Dec-06-2024,8,Yes,0,Low,H1,188,11.1,0,55,0,142.52,1,1,0,1,NA
Dec-13-2024,9,Yes,0,Low,H1,188,,,,,,1,0,1,0,Dead. Dec.13.2024
Dec-20-2024,10,Yes,0,Low,H1,188,,,,,,1,0,1,0,Dead. Dec.13.2024
Dec-27-2024,11,Yes,0,Low,H1,188,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-03-2025,12,Yes,0,Low,H1,188,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-10-2025,13,Yes,0,Low,H1,188,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-17-2025,14,Yes,0,Low,H1,188,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-25-2025,15,Yes,0,Low,H1,188,,,,,,1,0,1,0,Dead. Dec.13.2024
Jan-31-2025,16,Yes,0,Low,H1,188,,,,,,1,0,1,0,Dead. Dec.13.2024
0ct-11-2024,0,Yes,0,Low,J1,190,10,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,J1,190,10,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,J1,190,10.7,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,J1,190,10.3,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,J1,190,10.3,0,0,0,0,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,J1,190,10.4,0,19,0,19,1,1,0,1,NA
Nov-22-2024,6,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Nov-29-2024,7,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Dec-06-2024,8,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Dec-13-2024,9,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Dec-20-2024,10,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Dec-27-2024,11,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-03-2025,12,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-10-2025,13,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-17-2025,14,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-25-2025,15,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-31-2025,16,Yes,0,Low,J1,190,,,,,,1,0,1,0,Dead Nov.22.2024
0ct-11-2024,0,Yes,0,Low,L1,192,11.2,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,L1,192,11.1,16,0,16,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,L1,192,11.4,0,0,16,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,L1,192,11.2,0,0,16,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,L1,192,11,0,0,16,0,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,L1,192,11.1,2,0,18,0,1,1,0,0,NA
Nov-22-2024,6,Yes,0,Low,L1,192,11.4,0,0,18,0,1,1,0,0,NA
Nov-29-2024,7,Yes,0,Low,L1,192,11,0,8,18,8,1,1,0,0,NA
Dec-06-2024,8,Yes,0,Low,L1,192,10.7,0,0,18,8,1,1,0,0,NA
Dec-13-2024,9,Yes,0,Low,L1,192,11.4,0,0,18,8,1,1,0,0,NA
Dec-20-2024,10,Yes,0,Low,L1,192,10.7,0,15,18,23,1,1,0,1,NA
Dec-27-2024,11,Yes,0,Low,L1,192,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-03-2025,12,Yes,0,Low,L1,192,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-10-2025,13,Yes,0,Low,L1,192,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-17-2025,14,Yes,0,Low,L1,192,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-25-2025,15,Yes,0,Low,L1,192,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-31-2025,16,Yes,0,Low,L1,192,,,,,,1,0,1,0,Dead Dec.27.2024
0ct-11-2024,0,Yes,0,Low,M1,193,11.8,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,0,Low,M1,193,11.4,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,0,Low,M1,193,11.3,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,0,Low,M1,193,11.6,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,0,Low,M1,193,11.5,0,3,0,3,1,1,0,0,NA
Nov-15-2024,5,Yes,0,Low,M1,193,11.9,0,1,0,4,1,1,0,0,NA
Nov-22-2024,6,Yes,0,Low,M1,193,11.7,0,0,0,4,1,1,0,0,NA
Nov-29-2024,7,Yes,0,Low,M1,193,11.9,0,0,0,4,1,1,0,0,NA
Dec-06-2024,8,Yes,0,Low,M1,193,11.6,0,0,0,4,1,1,0,0,NA
Dec-13-2024,9,Yes,0,Low,M1,193,11.5,0,0,0,4,1,1,0,0,NA
Dec-20-2024,10,Yes,0,Low,M1,193,11.7,0,0,0,4,1,1,0,1,NA
Dec-27-2024,11,Yes,0,Low,M1,193,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-03-2025,12,Yes,0,Low,M1,193,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-10-2025,13,Yes,0,Low,M1,193,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-17-2025,14,Yes,0,Low,M1,193,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-25-2025,15,Yes,0,Low,M1,193,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-31-2025,16,Yes,0,Low,M1,193,,,,,,1,0,1,0,Dead Dec.27.2024
0ct-11-2024,0,Yes,6.4,Low,B2,196,10.9,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,6.4,Low,B2,196,11.7,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,6.4,Low,B2,196,11.1,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,6.4,Low,B2,196,11.7,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,6.4,Low,B2,196,12,0,322.8615,0,322.8615,1,1,0,0,NA
Nov-15-2024,5,Yes,6.4,Low,B2,196,12.3,0,385.3508,0,708.2123,1,1,0,0,NA
Nov-22-2024,6,Yes,6.4,Low,B2,196,11.8,0,322.71,0,1030.9223,1,1,0,1,NA
Nov-29-2024,7,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-06-2024,8,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-13-2024,9,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-20-2024,10,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-27-2024,11,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-03-2025,12,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-10-2025,13,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-17-2025,14,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-25-2025,15,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-31-2025,16,Yes,6.4,Low,B2,196,,,,,,1,0,1,0,Dead Nov.28.2024
0ct-11-2024,0,Yes,6.4,Low,C2,197,10.5,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,6.4,Low,C2,197,11.3,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,6.4,Low,C2,197,11.3,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,6.4,Low,C2,197,11.4,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,6.4,Low,C2,197,11.6,0,749.8719,0,749.8719,1,1,0,0,NA
Nov-15-2024,5,Yes,6.4,Low,C2,197,12,0,926.9249,0,1676.7968,1,1,0,1,NA
Nov-22-2024,6,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Nov-29-2024,7,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Dec-06-2024,8,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Dec-13-2024,9,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Dec-20-2024,10,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Dec-27-2024,11,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-03-2025,12,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-10-2025,13,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-17-2025,14,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-25-2025,15,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
Jan-31-2025,16,Yes,6.4,Low,C2,197,,,,,,1,0,1,0,Dead Nov.22.2024
0ct-11-2024,0,Yes,6.4,Low,D2,198,9.1,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,6.4,Low,D2,198,10,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,6.4,Low,D2,198,9.9,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,6.4,Low,D2,198,9.9,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,6.4,Low,D2,198,10.2,0,305.5034,0,305.5034,1,1,0,0,NA
Nov-15-2024,5,Yes,6.4,Low,D2,198,10.5,0,524.216,0,829.7194,1,1,0,0,NA
Nov-22-2024,6,Yes,6.4,Low,D2,198,9.9,0,201.26,0,1030.9794,1,1,0,0,NA
Nov-29-2024,7,Yes,6.4,Low,D2,198,10.7,0,298.42,0,1329.3994,1,1,0,0,NA
Dec-06-2024,8,Yes,6.4,Low,D2,198,10.3,0,471.92,0,1801.3194,1,1,0,0,NA
Dec-13-2024,9,Yes,6.4,Low,D2,198,10.7,0,437.22,0,2238.5394,1,1,0,0,NA
Dec-20-2024,10,Yes,6.4,Low,D2,198,10.6,0,173.5,0,2412.0394,1,1,0,1,NA
Dec-27-2024,11,Yes,6.4,Low,D2,198,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-03-2025,12,Yes,6.4,Low,D2,198,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-10-2025,13,Yes,6.4,Low,D2,198,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-17-2025,14,Yes,6.4,Low,D2,198,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-25-2025,15,Yes,6.4,Low,D2,198,,,,,,1,0,1,0,Dead Dec.27.2024
Jan-31-2025,16,Yes,6.4,Low,D2,198,,,,,,1,0,1,0,Dead Dec.27.2024
0ct-11-2024,0,Yes,6.4,Low,E2,199,10.9,0,0,0,0,1,1,0,0,NA
0ct-18-2024,1,Yes,6.4,Low,E2,199,11.1,0,0,0,0,1,1,0,0,NA
0ct-25-2024,2,Yes,6.4,Low,E2,199,10.8,0,0,0,0,1,1,0,0,NA
Nov-01-2024,3,Yes,6.4,Low,E2,199,11.9,0,0,0,0,1,1,0,0,NA
Nov-08-2024,4,Yes,6.4,Low,E2,199,11.3,0,1,0,1,1,1,0,0,NA
Nov-15-2024,5,Yes,6.4,Low,E2,199,12.4,0,127,0,128,1,1,0,0,NA
Nov-22-2024,6,Yes,6.4,Low,E2,199,12.7,0,364.35,0,492.35,1,1,0,1,NA
Nov-29-2024,7,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-06-2024,8,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-13-2024,9,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-20-2024,10,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
Dec-27-2024,11,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-03-2025,12,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-10-2025,13,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-17-2025,14,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-25-2025,15,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
Jan-31-2025,16,Yes,6.4,Low,E2,199,,,,,,1,0,1,0,Dead Nov.28.2024
